1425243820.449600,0.042940,-0.090479,1.372763,0.019771,-0.012629,-0.029729
1425243820.453156,0.042941,-0.090496,1.372785,0.019767,-0.012590,-0.029711
1425243820.457881,0.042936,-0.090488,1.372804,0.019758,-0.012538,-0.029681
1425243820.461533,0.042930,-0.090480,1.372823,0.019749,-0.012486,-0.029651
1425243820.465524,0.042925,-0.090473,1.372842,0.019740,-0.012434,-0.029620
1425243820.470199,0.042919,-0.090465,1.372860,0.019731,-0.012383,-0.029590
1425243820.475115,0.042894,-0.090411,1.372847,0.019753,-0.012362,-0.029563
1425243820.478880,0.042886,-0.090409,1.372865,0.019736,-0.012346,-0.029549
1425243820.482537,0.042878,-0.090408,1.372884,0.019718,-0.012330,-0.029534
1425243820.486877,0.042872,-0.090381,1.372890,0.019747,-0.012314,-0.029492
1425243820.491949,0.042858,-0.090356,1.372896,0.019743,-0.012283,-0.029422
1425243820.495134,0.042855,-0.090342,1.372903,0.019757,-0.012293,-0.029390
1425243820.499308,0.042841,-0.090290,1.372897,0.019748,-0.012328,-0.029377
1425243820.503703,0.042838,-0.090268,1.372896,0.019771,-0.012348,-0.029316
1425243820.507300,0.042838,-0.090279,1.372922,0.019719,-0.012367,-0.029285
1425243820.511509,0.042823,-0.090240,1.372910,0.019726,-0.012383,-0.029277
1425243820.515796,0.042808,-0.090201,1.372898,0.019732,-0.012400,-0.029269
1425243820.520107,0.042799,-0.090161,1.372897,0.019695,-0.012477,-0.029246
1425243820.524229,0.042790,-0.090120,1.372896,0.019657,-0.012555,-0.029224
1425243820.528981,0.042794,-0.090118,1.372903,0.019649,-0.012513,-0.029144
1425243820.532940,0.042799,-0.090117,1.372910,0.019640,-0.012470,-0.029064
1425243820.536725,0.042784,-0.090074,1.372895,0.019635,-0.012543,-0.029114
1425243820.541144,0.042779,-0.090029,1.372885,0.019640,-0.012511,-0.029033
1425243820.544985,0.042784,-0.090029,1.372894,0.019601,-0.012530,-0.029010
1425243820.548844,0.042774,-0.089983,1.372884,0.019612,-0.012555,-0.028993
1425243820.553358,0.042764,-0.089938,1.372875,0.019622,-0.012580,-0.028976
1425243820.558087,0.042755,-0.089893,1.372865,0.019633,-0.012606,-0.028958
1425243820.560988,0.042745,-0.089848,1.372856,0.019643,-0.012631,-0.028941
1425243820.565598,0.042744,-0.089807,1.372853,0.019713,-0.012665,-0.028875
1425243820.570295,0.042742,-0.089767,1.372851,0.019782,-0.012698,-0.028810
1425243820.574626,0.042731,-0.089695,1.372835,0.019800,-0.012771,-0.028804
1425243820.578289,0.042726,-0.089681,1.372841,0.019833,-0.012794,-0.028767
1425243820.583551,0.042707,-0.089602,1.372833,0.019866,-0.012896,-0.028744
1425243820.587801,0.042686,-0.089538,1.372823,0.019948,-0.012941,-0.028681
1425243820.590442,0.042666,-0.089474,1.372813,0.020030,-0.012985,-0.028618
1425243820.595200,0.042656,-0.089425,1.372820,0.020101,-0.013057,-0.028514
1425243820.599561,0.042647,-0.089376,1.372827,0.020172,-0.013129,-0.028410
1425243820.603615,0.042620,-0.089295,1.372812,0.020309,-0.013144,-0.028378
1425243820.607529,0.042594,-0.089214,1.372797,0.020446,-0.013159,-0.028345
1425243820.612026,0.042592,-0.089191,1.372821,0.020494,-0.013123,-0.028167
1425243820.615945,0.042575,-0.089130,1.372823,0.020584,-0.013119,-0.028061
1425243820.619183,0.042578,-0.089115,1.372849,0.020666,-0.013068,-0.027966
1425243820.624158,0.042557,-0.089061,1.372849,0.020783,-0.013043,-0.027866
1425243820.628306,0.042552,-0.089021,1.372871,0.020849,-0.013021,-0.027794
1425243820.632593,0.042533,-0.088944,1.372868,0.020984,-0.013023,-0.027751
1425243820.636998,0.042513,-0.088868,1.372864,0.021118,-0.013024,-0.027708
1425243820.640655,0.042516,-0.088841,1.372903,0.021255,-0.012981,-0.027573
1425243820.644303,0.042495,-0.088752,1.372906,0.021414,-0.013009,-0.027507
1425243820.648739,0.042474,-0.088664,1.372910,0.021572,-0.013036,-0.027441
1425243820.653176,0.042467,-0.088614,1.372945,0.021760,-0.013029,-0.027401
1425243820.657596,0.042440,-0.088507,1.372951,0.021972,-0.013090,-0.027338
1425243820.661878,0.042432,-0.088446,1.372991,0.022167,-0.013186,-0.027334
1425243820.665912,0.042409,-0.088355,1.373016,0.022389,-0.013298,-0.027290
1425243820.670094,0.042386,-0.088263,1.373041,0.022611,-0.013410,-0.027247
1425243820.674256,0.042364,-0.088172,1.373066,0.022834,-0.013522,-0.027203
1425243820.678305,0.042361,-0.088138,1.373113,0.023003,-0.013598,-0.027199
1425243820.682668,0.042349,-0.088071,1.373141,0.023167,-0.013704,-0.027207
1425243820.687166,0.042352,-0.088029,1.373185,0.023296,-0.013689,-0.027145
1425243820.691593,0.042345,-0.088009,1.373240,0.023418,-0.013700,-0.027164
1425243820.694920,0.042335,-0.087939,1.373257,0.023565,-0.013665,-0.027104
1425243820.698946,0.042327,-0.087888,1.373291,0.023703,-0.013652,-0.027063
1425243820.703256,0.042309,-0.087800,1.373299,0.023868,-0.013640,-0.027040
1425243820.707226,0.042292,-0.087712,1.373307,0.024033,-0.013629,-0.027018
1425243820.711730,0.042303,-0.087708,1.373363,0.024067,-0.013556,-0.026901
1425243820.715462,0.042301,-0.087658,1.373382,0.024149,-0.013539,-0.026864
1425243820.720670,0.042299,-0.087608,1.373401,0.024230,-0.013521,-0.026828
1425243820.724697,0.042280,-0.087511,1.373406,0.024320,-0.013459,-0.026685
1425243820.728542,0.042283,-0.087474,1.373433,0.024365,-0.013477,-0.026612
1425243820.732420,0.042282,-0.087406,1.373437,0.024497,-0.013490,-0.026557
1425243820.736828,0.042278,-0.087348,1.373455,0.024516,-0.013470,-0.026421
1425243820.740945,0.042272,-0.087278,1.373456,0.024574,-0.013506,-0.026343
1425243820.745004,0.042266,-0.087208,1.373456,0.024632,-0.013542,-0.026264
1425243820.749006,0.042260,-0.087137,1.373457,0.024690,-0.013579,-0.026186
1425243820.752631,0.042266,-0.087098,1.373464,0.024664,-0.013631,-0.026041
1425243820.757077,0.042273,-0.087059,1.373471,0.024639,-0.013683,-0.025896
1425243820.761046,0.042274,-0.087018,1.373471,0.024628,-0.013752,-0.025924
1425243820.765501,0.042272,-0.086969,1.373471,0.024567,-0.013839,-0.025897
1425243820.769881,0.042275,-0.086925,1.373465,0.024505,-0.013859,-0.025801
1425243820.774934,0.042288,-0.086900,1.373468,0.024444,-0.013909,-0.025711
1425243820.778738,0.042287,-0.086861,1.373460,0.024326,-0.013981,-0.025706
1425243820.782269,0.042285,-0.086823,1.373453,0.024208,-0.014054,-0.025702
1425243820.786734,0.042307,-0.086800,1.373445,0.024142,-0.014046,-0.025618
1425243820.790985,0.042322,-0.086795,1.373452,0.024006,-0.014100,-0.025591
1425243820.795176,0.042330,-0.086762,1.373437,0.023905,-0.014101,-0.025554
1425243820.799284,0.042345,-0.086751,1.373436,0.023770,-0.014148,-0.025493
1425243820.804391,0.042357,-0.086737,1.373420,0.023651,-0.014189,-0.025519
1425243820.807175,0.042369,-0.086721,1.373412,0.023508,-0.014196,-0.025446
1425243820.811430,0.042377,-0.086694,1.373386,0.023375,-0.014274,-0.025442
1425243820.815825,0.042384,-0.086667,1.373360,0.023243,-0.014353,-0.025438
1425243820.820253,0.042394,-0.086663,1.373355,0.023039,-0.014421,-0.025408
1425243820.824643,0.042394,-0.086625,1.373324,0.022861,-0.014480,-0.025370
1425243820.828823,0.042395,-0.086587,1.373293,0.022683,-0.014538,-0.025332
1425243820.833275,0.042409,-0.086574,1.373266,0.022498,-0.014650,-0.025343
1425243820.836607,0.042424,-0.086578,1.373249,0.022255,-0.014684,-0.025288
1425243820.841653,0.042430,-0.086561,1.373216,0.022043,-0.014776,-0.025332
1425243820.844877,0.042467,-0.086612,1.373222,0.021861,-0.014778,-0.025284
1425243820.849135,0.042478,-0.086597,1.373191,0.021668,-0.014852,-0.025312
1425243820.853588,0.042494,-0.086593,1.373166,0.021426,-0.014875,-0.025314
1425243820.858050,0.042510,-0.086590,1.373142,0.021183,-0.014898,-0.025316
1425243820.861382,0.042535,-0.086589,1.373115,0.020965,-0.014973,-0.025384
1425243820.865014,0.042559,-0.086583,1.373088,0.020732,-0.015036,-0.025364
1425243820.869694,0.042575,-0.086579,1.373067,0.020503,-0.015127,-0.025423
1425243820.874812,0.042592,-0.086575,1.373047,0.020274,-0.015218,-0.025482
1425243820.878447,0.042620,-0.086532,1.373009,0.020096,-0.015278,-0.025436
1425243820.883161,0.042636,-0.086498,1.372980,0.019929,-0.015372,-0.025468
1425243820.887076,0.042653,-0.086463,1.372952,0.019762,-0.015466,-0.025501
1425243820.891027,0.042696,-0.086495,1.372956,0.019561,-0.015568,-0.025461
1425243820.894847,0.042725,-0.086492,1.372941,0.019382,-0.015697,-0.025503
1425243820.898950,0.042741,-0.086436,1.372913,0.019164,-0.015847,-0.025562
1425243820.903352,0.042783,-0.086452,1.372916,0.019025,-0.015953,-0.025573
1425243820.908378,0.042826,-0.086469,1.372918,0.018887,-0.016059,-0.025584
1425243820.911642,0.042866,-0.086447,1.372909,0.018687,-0.016138,-0.025641
1425243820.915516,0.042890,-0.086435,1.372911,0.018516,-0.016245,-0.025708
1425243820.919968,0.042948,-0.086471,1.372942,0.018325,-0.016309,-0.025718
1425243820.924243,0.042988,-0.086461,1.372946,0.018191,-0.016403,-0.025768
1425243820.928150,0.043029,-0.086452,1.372949,0.018058,-0.016497,-0.025818
1425243820.932342,0.043057,-0.086429,1.372957,0.017830,-0.016582,-0.025844
1425243820.936826,0.043111,-0.086462,1.372983,0.017659,-0.016659,-0.025864
1425243820.942089,0.043165,-0.086495,1.373010,0.017487,-0.016736,-0.025884
1425243820.945151,0.043193,-0.086466,1.373013,0.017282,-0.016896,-0.025962
1425243820.948829,0.043221,-0.086436,1.373017,0.017076,-0.017056,-0.026040
1425243820.953721,0.043294,-0.086485,1.373055,0.016822,-0.017119,-0.026062
1425243820.957875,0.043347,-0.086509,1.373078,0.016610,-0.017268,-0.026143
1425243820.961346,0.043386,-0.086492,1.373087,0.016356,-0.017398,-0.026218
1425243820.966439,0.043441,-0.086484,1.373113,0.016026,-0.017583,-0.026287
1425243820.969596,0.043495,-0.086476,1.373139,0.015697,-0.017767,-0.026356
1425243820.973941,0.043550,-0.086496,1.373161,0.015433,-0.017862,-0.026437
1425243820.978391,0.043608,-0.086476,1.373175,0.015147,-0.018013,-0.026556
1425243820.982542,0.043660,-0.086472,1.373199,0.014842,-0.018129,-0.026578
1425243820.986611,0.043720,-0.086461,1.373215,0.014518,-0.018298,-0.026706
1425243820.991727,0.043773,-0.086475,1.373242,0.014202,-0.018451,-0.026763
1425243820.995500,0.043838,-0.086482,1.373265,0.013844,-0.018574,-0.026841
1425243820.998768,0.043908,-0.086496,1.373297,0.013516,-0.018712,-0.026898
1425243821.003186,0.043959,-0.086490,1.373309,0.013185,-0.018840,-0.027010
1425243821.007658,0.044010,-0.086484,1.373322,0.012855,-0.018968,-0.027123
1425243821.011846,0.044088,-0.086540,1.373354,0.012465,-0.019103,-0.027236
1425243821.015775,0.044150,-0.086581,1.373382,0.012111,-0.019261,-0.027344
1425243821.020286,0.044209,-0.086581,1.373395,0.011753,-0.019459,-0.027496
1425243821.024051,0.044273,-0.086614,1.373422,0.011443,-0.019612,-0.027593
1425243821.028472,0.044327,-0.086619,1.373435,0.011105,-0.019833,-0.027713
1425243821.032127,0.044382,-0.086625,1.373448,0.010767,-0.020054,-0.027833
1425243821.036677,0.044427,-0.086614,1.373453,0.010498,-0.020195,-0.027889
1425243821.041290,0.044492,-0.086640,1.373472,0.010217,-0.020332,-0.027962
1425243821.045034,0.044556,-0.086683,1.373490,0.009960,-0.020440,-0.028030
1425243821.049456,0.044611,-0.086688,1.373500,0.009685,-0.020571,-0.028114
1425243821.053094,0.044679,-0.086742,1.373517,0.009435,-0.020699,-0.028226
1425243821.058166,0.044725,-0.086746,1.373518,0.009117,-0.020811,-0.028292
1425243821.061834,0.044791,-0.086803,1.373527,0.008753,-0.020949,-0.028403
1425243821.065758,0.044843,-0.086814,1.373514,0.008387,-0.021078,-0.028596
1425243821.070995,0.044911,-0.086894,1.373528,0.008072,-0.021118,-0.028705
1425243821.075092,0.044981,-0.086957,1.373539,0.007697,-0.021157,-0.028810
1425243821.078242,0.045052,-0.087020,1.373550,0.007323,-0.021196,-0.028916
1425243821.082239,0.045078,-0.087019,1.373512,0.006973,-0.021289,-0.029086
1425243821.086509,0.045137,-0.087096,1.373518,0.006606,-0.021360,-0.029207
1425243821.090563,0.045180,-0.087127,1.373502,0.006243,-0.021514,-0.029401
1425243821.094730,0.045233,-0.087184,1.373490,0.005824,-0.021591,-0.029526
1425243821.099499,0.045277,-0.087212,1.373459,0.005450,-0.021676,-0.029703
1425243821.103696,0.045316,-0.087268,1.373440,0.005069,-0.021721,-0.029839
1425243821.107330,0.045375,-0.087345,1.373429,0.004686,-0.021812,-0.029964
1425243821.111669,0.045421,-0.087416,1.373409,0.004213,-0.021892,-0.030130
1425243821.115932,0.045474,-0.087526,1.373399,0.003737,-0.021975,-0.030296
1425243821.119909,0.045527,-0.087635,1.373389,0.003262,-0.022058,-0.030463
1425243821.124633,0.045589,-0.087758,1.373381,0.002717,-0.022098,-0.030569
1425243821.128779,0.045644,-0.087872,1.373361,0.002237,-0.022159,-0.030722
1425243821.132740,0.045667,-0.087910,1.373313,0.001773,-0.022248,-0.030888
1425243821.136583,0.045702,-0.087973,1.373276,0.001351,-0.022318,-0.031012
1425243821.141256,0.045727,-0.088044,1.373242,0.000906,-0.022409,-0.031137
1425243821.144973,0.045767,-0.088134,1.373210,0.000446,-0.022527,-0.031320
1425243821.148852,0.045811,-0.088246,1.373189,-0.000078,-0.022684,-0.031518
1425243821.153978,0.045870,-0.088419,1.373195,-0.000620,-0.022728,-0.031651
1425243821.158309,0.045924,-0.088564,1.373180,-0.001253,-0.022818,-0.031863
1425243821.162110,0.045977,-0.088725,1.373173,-0.001756,-0.022853,-0.032023
1425243821.165958,0.045996,-0.088782,1.373122,-0.002254,-0.022926,-0.032157
1425243821.170328,0.046022,-0.088901,1.373104,-0.002804,-0.022980,-0.032189
1425243821.174647,0.046051,-0.088996,1.373070,-0.003417,-0.023057,-0.032289
1425243821.178594,0.046085,-0.089117,1.373053,-0.003996,-0.023111,-0.032358
1425243821.182942,0.046129,-0.089242,1.373016,-0.004616,-0.023066,-0.032530
1425243821.186882,0.046182,-0.089387,1.372995,-0.005322,-0.023113,-0.032721
1425243821.191715,0.046210,-0.089449,1.372947,-0.005903,-0.023142,-0.032834
1425243821.195067,0.046233,-0.089515,1.372909,-0.006455,-0.023258,-0.032931
1425243821.200002,0.046264,-0.089610,1.372872,-0.007065,-0.023321,-0.032985
1425243821.203396,0.046280,-0.089635,1.372814,-0.007639,-0.023480,-0.033096
1425243821.208568,0.046320,-0.089745,1.372780,-0.008227,-0.023527,-0.033177
1425243821.212381,0.046379,-0.089879,1.372763,-0.008866,-0.023568,-0.033342
1425243821.215414,0.046441,-0.090035,1.372744,-0.009417,-0.023578,-0.033442
1425243821.220315,0.046469,-0.090095,1.372693,-0.009928,-0.023718,-0.033575
1425243821.225150,0.046500,-0.090155,1.372638,-0.010399,-0.023870,-0.033585
1425243821.228704,0.046524,-0.090211,1.372578,-0.010810,-0.024030,-0.033728
1425243821.232628,0.046573,-0.090305,1.372532,-0.011239,-0.024148,-0.033775
1425243821.237666,0.046736,-0.089757,1.372564,-0.012329,-0.024513,-0.032509
1425243821.241175,0.046651,-0.089736,1.372405,-0.012736,-0.025043,-0.033143
1425243821.245415,0.046703,-0.089986,1.372389,-0.013109,-0.025053,-0.033434
1425243821.249251,0.046753,-0.090287,1.372377,-0.013577,-0.025142,-0.033989
1425243821.253609,0.046789,-0.090483,1.372331,-0.013865,-0.025123,-0.034254
1425243821.257843,0.046791,-0.090637,1.372269,-0.014191,-0.025253,-0.034634
1425243821.262407,0.046789,-0.090791,1.372213,-0.014603,-0.025378,-0.034998
1425243821.266517,0.046810,-0.090929,1.372159,-0.015065,-0.025455,-0.035212
1425243821.269448,0.046836,-0.091069,1.372101,-0.015597,-0.025567,-0.035530
1425243821.274403,0.046873,-0.091201,1.372043,-0.016100,-0.025652,-0.035759
1425243821.278265,0.046925,-0.091327,1.371977,-0.016649,-0.025721,-0.036017
1425243821.282964,0.046975,-0.091441,1.371916,-0.017189,-0.025852,-0.036157
1425243821.286833,0.047019,-0.091526,1.371854,-0.017663,-0.025848,-0.036133
1425243821.291552,0.047060,-0.091603,1.371790,-0.018139,-0.025931,-0.036233
1425243821.295328,0.047111,-0.091617,1.371694,-0.018687,-0.026026,-0.036318
1425243821.299167,0.047158,-0.091675,1.371611,-0.019278,-0.026134,-0.036376
1425243821.303624,0.047219,-0.091862,1.371561,-0.019837,-0.026241,-0.036596
1425243821.307455,0.047265,-0.092048,1.371499,-0.020259,-0.026199,-0.036717
1425243821.311827,0.047314,-0.092148,1.371413,-0.020568,-0.026076,-0.036668
1425243821.316339,0.047322,-0.092066,1.371271,-0.020906,-0.026218,-0.036557
1425243821.319944,0.047347,-0.091971,1.371124,-0.021223,-0.026363,-0.036419
1425243821.323940,0.047384,-0.091760,1.370904,-0.021387,-0.026485,-0.036182
1425243821.328458,0.047593,-0.092978,1.371186,-0.022214,-0.026018,-0.037019
1425243821.332466,0.047652,-0.093146,1.371119,-0.022672,-0.026103,-0.037150
1425243821.336467,0.047690,-0.093307,1.371045,-0.023016,-0.026112,-0.037234
1425243821.340758,0.047726,-0.093444,1.370961,-0.023470,-0.026129,-0.037294
1425243821.345789,0.047757,-0.093560,1.370858,-0.023895,-0.026261,-0.037406
1425243821.349376,0.047801,-0.093690,1.370758,-0.024393,-0.026368,-0.037608
1425243821.352570,0.047869,-0.093894,1.370676,-0.024986,-0.026294,-0.037810
1425243821.357609,0.047922,-0.094045,1.370590,-0.025587,-0.026340,-0.037975
1425243821.361745,0.047956,-0.094140,1.370469,-0.026239,-0.026373,-0.038120
1425243821.366007,0.047980,-0.094216,1.370318,-0.026839,-0.026449,-0.038270
1425243821.369999,0.047863,-0.094502,1.369990,-0.027137,-0.026508,-0.038982
1425243821.374614,0.047930,-0.094358,1.369803,-0.027995,-0.026462,-0.038845
1425243821.377988,0.047952,-0.094424,1.369661,-0.028700,-0.026442,-0.038940
1425243821.382629,0.047983,-0.094538,1.369546,-0.029444,-0.026513,-0.039119
1425243821.386707,0.047990,-0.094753,1.369394,-0.030169,-0.026581,-0.039530
1425243821.391589,0.048062,-0.095059,1.369364,-0.031090,-0.026379,-0.039721
1425243821.395530,0.048201,-0.095176,1.369288,-0.031804,-0.026423,-0.039569
1425243821.400657,0.048148,-0.095341,1.369145,-0.032419,-0.026719,-0.041021
1425243821.403791,0.048177,-0.095380,1.369044,-0.033255,-0.026852,-0.040823
1425243821.407920,0.048259,-0.095558,1.368970,-0.034075,-0.026748,-0.040747
1425243821.411762,0.048344,-0.095747,1.368875,-0.034784,-0.026659,-0.040695
1425243821.415968,0.048410,-0.095957,1.368772,-0.035316,-0.026716,-0.041151
1425243821.420329,0.048567,-0.096073,1.368789,-0.036890,-0.027251,-0.040097
1425243821.425172,0.048700,-0.096297,1.368732,-0.037621,-0.027260,-0.039927
1425243821.429307,0.048985,-0.096683,1.369017,-0.040271,-0.028189,-0.039273
1425243821.432441,0.048883,-0.096693,1.368687,-0.039800,-0.028152,-0.039912
1425243821.436679,0.048930,-0.096821,1.368634,-0.040617,-0.028512,-0.039928
