1872553327,0.507500,0.385000,-2.371250,-0.007442,-0.056791,0.960872
1872587212,1.041250,2.073750,-3.255000,-0.019581,-0.054229,0.980270
1872618420,0.892500,1.995000,-2.756250,-0.019520,-0.051911,0.981124
1872646125,0.175000,2.520000,-3.036250,-0.019520,-0.059170,0.984967
1872673122,0.061250,2.730000,-2.756250,-0.024156,-0.053436,0.989054
1872700571,0.682500,1.207500,-3.552500,-0.025803,-0.057645,0.984784
1872727858,1.128750,0.717500,-5.775000,-0.027328,-0.048983,0.981307
1872755388,0.323750,-0.577500,-3.911250,-0.024034,-0.051240,0.990640
1872782556,0.577500,-0.306250,-3.736250,-0.024522,-0.051911,0.989420
1872809921,0.288750,0.306250,-3.780000,-0.029829,-0.054839,0.984784
1872837272,0.586250,-0.245000,-3.473750,-0.037576,-0.054900,0.992836
1872864222,0.831250,0.192500,-3.920000,-0.033855,-0.059719,0.992287
1872891529,1.347500,0.603750,-3.640000,-0.037942,-0.057828,0.989298
1872918873,1.662500,-0.017500,-3.106250,-0.036661,-0.050020,0.987285
1872946082,-1.260000,0.411250,-2.826250,-0.039711,-0.049837,0.981856
1872973165,0.472500,0.227500,-2.537500,-0.038857,-0.052521,0.977281
1873000660,2.966250,0.236250,-2.738750,-0.031781,-0.056730,0.979172
1873027750,0.962500,0.000000,-2.336250,-0.035929,-0.053436,0.974475
1873055077,1.058750,0.148750,-2.528750,-0.039833,-0.050691,0.987346
1873082286,1.382500,-0.350000,-2.345000,-0.040138,-0.051850,0.989054
1873110110,1.321250,-1.181250,-2.257500,-0.034587,-0.054229,0.993263
1873137372,0.577500,-2.047500,-1.863750,-0.035319,-0.057279,0.992287
1873164457,0.831250,-2.887500,-2.441250,-0.026779,-0.053558,0.991189
1873191797,1.076250,-3.001250,-2.590000,-0.020069,-0.053375,0.980148
1873219222,0.253750,-1.443750,-2.196250,-0.019398,-0.061732,0.979355
1873246252,0.463750,-1.190000,-1.680000,-0.012810,-0.055754,0.982466
1873273609,1.216250,0.017500,-1.750000,-0.006649,-0.060024,0.979355
1873301022,1.662500,1.435000,-2.467500,-0.014518,-0.051545,0.976244
1873328322,1.592500,2.135000,-2.948750,-0.018788,-0.051362,0.979416
1873355513,1.347500,3.290000,-2.817500,-0.017507,-0.060695,0.986675
1873382669,2.292500,3.053750,-3.281250,-0.029463,-0.064355,0.994422
1873409718,2.458750,2.703750,-3.657500,-0.027755,-0.060146,1.004670
1873436960,2.520000,2.458750,-3.797500,-0.030866,-0.064416,0.998997
1873463871,2.800000,3.246250,-3.718750,-0.029646,-0.057340,0.989420
1873490980,3.010000,4.550000,-3.412500,-0.021899,-0.051789,0.990762
1873518021,2.275000,4.926250,-3.955000,-0.025986,-0.048922,0.984662
1873545380,2.931250,4.506250,-4.191250,-0.027999,-0.038796,0.978318
1873572442,2.292500,5.048750,-4.576250,-0.024339,-0.038125,0.978989
1873599693,1.837500,6.063750,-4.707500,-0.014274,-0.045933,0.981734
1873626768,1.723750,6.615000,-4.838750,-0.027023,-0.038125,0.978501
1873653888,1.977500,7.936250,-4.436250,-0.043737,-0.033794,0.981795
1873681175,1.636250,8.557500,-4.086250,-0.053924,-0.045567,0.989359
1873708306,1.820000,9.178750,-3.797500,-0.063379,-0.055266,0.974109
1873735388,2.082500,7.393750,-3.858750,-0.056364,-0.036966,0.978989
1873762744,2.117500,6.667500,-4.961250,-0.046543,-0.034709,0.973804
1873789770,1.662500,7.245000,-4.471250,-0.062159,-0.042639,0.971303
1873817106,1.653750,6.527500,-4.506250,-0.068137,-0.037088,0.971242
1873844192,1.627500,7.271250,-4.243750,-0.054839,-0.040260,0.978440
1873871255,0.752500,9.187500,-4.261250,-0.048495,-0.048190,0.992165
1873898295,0.936250,11.541250,-4.497500,-0.069052,-0.059109,1.015955
1873925422,3.272500,11.637500,-3.368750,-0.080764,-0.054717,1.010221
1873952422,4.847500,13.518750,-1.610000,-0.091256,-0.042639,1.006805
1873979557,4.760000,14.358750,-0.682500,-0.115839,-0.029219,0.994300
1874006815,3.237500,13.221250,-0.271250,-0.112911,-0.019032,0.984967
1874033899,2.493750,11.567500,-1.172500,-0.104249,-0.019825,0.980819
1874060958,1.540000,9.021250,-1.828750,-0.124318,-0.017324,0.962275
1874088064,0.385000,7.122500,-1.706250,-0.110776,-0.004819,0.945256
1874115186,-1.365000,7.227500,-1.023750,-0.113521,0.000671,0.936716
1874142162,-3.526250,7.735000,-1.277500,-0.110105,-0.004697,0.944585
1874169246,-4.025000,10.141250,-0.875000,-0.114985,-0.021472,0.951356
1874196595,-3.981250,10.902500,-0.910000,-0.123586,-0.016836,0.953064
1874223983,-3.438750,12.048750,-1.032500,-0.135847,-0.030622,0.937265
1874251051,-4.121250,12.547500,-0.988750,-0.124684,-0.028060,0.965813
1874278042,-5.425000,13.772500,-2.283750,-0.132187,-0.035197,0.958005
1874305373,-6.273750,14.315000,-2.240000,-0.150731,-0.035563,0.963678
1874332529,-7.691250,12.661250,-2.187500,-0.183671,-0.040382,0.967643
1874359512,-8.408750,11.313750,-1.338750,-0.185623,-0.069967,0.990396
1874386663,-8.190000,9.275000,-0.402500,-0.197213,-0.066490,0.977220
1874414244,-6.492500,7.420000,0.455000,-0.199470,-0.069662,0.975329
1874441918,-5.302500,3.850000,0.087500,-0.197579,-0.075213,0.958737
1874469488,-4.891250,1.907500,0.341250,-0.200385,-0.047458,0.964715
1874496642,-5.740000,1.811250,-0.271250,-0.176351,-0.046299,0.944341
1874523558,-6.186250,3.333750,-1.347500,-0.169702,-0.066246,0.969778
1874550649,-7.131250,4.558750,-1.863750,-0.173850,-0.080886,0.990152
1874577720,-6.772500,7.306250,0.078750,-0.212158,-0.050020,0.985943
1874605264,-7.752500,9.800000,1.295000,-0.189161,-0.059963,1.000827
1874632370,-8.645000,12.293750,3.167500,-0.181414,-0.102907,1.017114
1874659422,-6.405000,13.063750,3.561250,-0.204289,-0.120780,1.013454
1874686736,-3.613750,11.287500,4.217500,-0.249795,-0.108153,0.983259
1874714066,-3.902500,9.922500,4.917500,-0.245647,-0.084607,0.963861
1874741180,-7.682500,6.947500,4.348750,-0.228323,-0.067954,0.951722
1874768275,-9.415000,5.048750,3.395000,-0.230885,-0.081313,0.936228
1874795699,-10.500000,4.278750,3.421250,-0.230702,-0.107726,0.956968
1874822633,-10.185000,4.453750,4.165000,-0.249063,-0.113399,0.961787
1874849671,-7.560000,5.197500,4.803750,-0.240157,-0.109556,0.963861
1874876699,-6.291250,6.693750,5.372500,-0.224297,-0.104554,0.957334
1874903963,-3.491250,9.213750,4.760000,-0.224846,-0.119377,0.955443
1874931716,-0.393750,10.333750,4.296250,-0.240340,-0.108824,0.939156
1874958936,1.146250,10.788750,2.695000,-0.208193,-0.109922,0.939583
1874985852,0.428750,12.512500,-0.280000,-0.221491,-0.116571,0.917013
1875013211,-2.765000,10.850000,-1.522500,-0.224785,-0.123159,0.949160
1875040377,-1.032500,11.191250,-3.587500,-0.215330,-0.129320,0.969961
